tweet_id,text,created_at,country,country_code,latitude,longitude,is_mock
mock_19,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-05-24 11:26:41.645983,Italy,IT,43.126624393729834,13.702032954663224,TRUE
mock_20,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-07-24 14:00:44.584262,Spain,ES,40.369404722711806,-5.391164648508892,TRUE
mock_21,European coffee consumption is booming but sustainability in the supply chain needs work,2024-07-16 11:19:03.974396,Portugal,PT,39.977930593861146,-9.698537229617521,TRUE
mock_22,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-10-01 03:48:36.991098,United Kingdom,GB,51.23313168535209,3.0473082229861426,TRUE
mock_23,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-04-22 01:34:59.725532,Austria,AT,48.6839887391323,17.012798679234233,TRUE
mock_24,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-08-31 19:35:58.99934,Poland,PL,52.3793929914002,20.89098816693696,TRUE
mock_25,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-05-15 01:01:44.17675,United Kingdom,GB,54.08325559638405,1.0745188150530545,TRUE
mock_26,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-10-12 14:25:01.235383,Italy,IT,42.63636205341801,12.207429611734023,TRUE
mock_27,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-10-03 11:48:05.022104,France,FR,47.93476874462726,3.0461707510563594,TRUE
mock_28,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-04-29 20:02:55.786165,Portugal,PT,38.21689506466939,-9.513514263815587,TRUE
mock_29,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-10-08 07:18:57.090882,Italy,IT,42.19618822769765,9.673730544990212,TRUE
mock_30,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-11-23 20:28:22.47034,Ireland,IE,51.77919948265631,-5.633134839975629,TRUE
mock_31,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-10-09 04:20:34.1118,Sweden,SE,57.8564720440294,17.486223766255705,TRUE
mock_32,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-01-26 16:01:35.208483,Denmark,DK,54.80254191491583,11.91167736029266,TRUE
mock_33,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-08-20 09:06:53.347426,France,FR,48.621656314752684,2.3045566444743235,TRUE
mock_34,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-12-18 14:49:21.931805,Netherlands,NL,53.39112171890558,6.511061115433376,TRUE
mock_35,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-11-14 19:52:44.960792,United Kingdom,GB,51.28064194811817,0.2545538138712953,TRUE
mock_36,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-06-19 13:11:36.229,Ireland,IE,53.42990457244655,-5.189855667673478,TRUE
mock_37,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-09-23 09:24:28.975295,United Kingdom,GB,51.44831447219755,0.6548771578645644,TRUE
mock_38,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-07-31 10:30:11.270629,Germany,DE,51.935810322379886,13.52191807935568,TRUE
mock_39,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-05-21 05:02:00.804629,Portugal,PT,39.7897578150008,-8.294654950406784,TRUE
mock_40,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-06-23 00:51:51.392216,Spain,ES,39.52278944953335,-3.8659796494740633,TRUE
mock_41,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-11-25 03:22:17.485684,France,FR,48.717253185162484,0.8008252962171116,TRUE
mock_42,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-03-13 20:29:35.435847,France,FR,48.621737535511784,2.7171622930584283,TRUE
mock_43,European coffee consumption is booming but sustainability in the supply chain needs work,2024-05-08 02:55:28.390127,United Kingdom,GB,51.92570289560538,-2.8333763910059284,TRUE
mock_44,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-04-26 22:59:46.787915,Finland,FI,61.485787649808955,23.816548982567642,TRUE
mock_45,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-08-11 09:32:18.058106,France,FR,49.311051620893274,2.2285503877373514,TRUE
mock_46,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-12-07 09:12:08.636724,Finland,FI,61.30589852845843,24.807088611431052,TRUE
mock_47,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-06-10 02:28:15.160241,Belgium,BE,51.41047763883992,3.8955661755916497,TRUE
mock_48,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-12-24 01:11:48.876991,Netherlands,NL,51.90033236429271,6.086309219594338,TRUE
mock_49,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-02-01 13:22:38.949586,Finland,FI,60.26523504034319,23.716463450669647,TRUE
mock_50,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-02-23 00:56:49.302912,Spain,ES,41.50086328909181,-6.836372160418132,TRUE
mock_51,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-08-15 01:24:18.096443,France,FR,47.650987371074365,3.236542277194583,TRUE
mock_52,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-08-21 03:52:26.336987,France,FR,49.15981652847576,2.3541260882648842,TRUE
mock_53,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-01-22 15:37:13.019149,France,FR,48.77456774643821,2.16981300932292,TRUE
mock_54,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-04-17 19:51:23.158198,Norway,NO,60.60222708858748,10.330530827914842,TRUE
mock_55,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-11-18 22:44:36.241133,United Kingdom,GB,52.10013326014451,-2.1243994051943145,TRUE
mock_56,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-07-14 15:12:11.294565,Sweden,SE,59.54084272307426,16.956754653817985,TRUE
mock_57,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-09-08 10:13:07.28767,Netherlands,NL,53.594248893783444,5.508896934524075,TRUE
mock_58,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-08-20 05:49:49.702445,United Kingdom,GB,50.27960495986424,-0.07742068119193321,TRUE
mock_59,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-08-12 12:03:51.753682,Germany,DE,53.228574046788815,11.697307551697252,TRUE
mock_60,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-04-20 08:59:50.445314,Italy,IT,40.63637437771397,13.217806317622683,TRUE
mock_61,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-06-03 10:25:53.78134,Netherlands,NL,52.870173005694866,5.843655546091874,TRUE
mock_62,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-08-11 18:23:54.677794,Austria,AT,48.27171383680058,16.238440344917315,TRUE
mock_63,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-03-29 12:28:43.954017,Norway,NO,60.67380932555987,10.780336178861614,TRUE
mock_64,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-12-13 14:34:56.204656,Spain,ES,40.46304988233186,-2.0090315101178913,TRUE
mock_65,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-11-22 22:42:16.462893,Ireland,IE,52.045040130811124,-5.726193561437281,TRUE
mock_66,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-02-21 01:11:47.871907,Germany,DE,50.893741452787125,14.863850153686961,TRUE
mock_67,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-07-04 10:00:48.505437,Germany,DE,52.93277881939101,13.34590734455243,TRUE
mock_68,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-05-06 01:26:27.255187,Denmark,DK,55.641298721513266,14.375385413806539,TRUE
mock_69,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-12-16 15:50:36.431529,Netherlands,NL,51.94318528515353,4.809179455969129,TRUE
mock_70,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-08-13 03:34:29.835142,Germany,DE,52.25114523211709,14.501298148639467,TRUE
mock_71,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-08-17 10:16:51.552034,United Kingdom,GB,50.96286794631891,-0.5137344564908954,TRUE
mock_72,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-08-23 15:19:42.189323,United Kingdom,GB,51.37412763833522,-1.3924031872647038,TRUE
mock_73,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-12-23 16:40:52.435548,Germany,DE,51.7549559432001,14.601925672829944,TRUE
mock_74,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-07-11 08:00:36.377949,Italy,IT,40.313592416423894,15.255204848925606,TRUE
mock_75,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-07-28 16:34:56.775598,Germany,DE,52.3243201566005,13.008946261459982,TRUE
mock_76,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-08-19 23:33:56.657605,Sweden,SE,60.13622069556991,19.862627354235183,TRUE
mock_77,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-03-03 13:09:47.230859,United Kingdom,GB,53.001863653039734,-0.38429071980863083,TRUE
mock_78,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-06-07 15:27:08.527719,France,FR,48.902084956765734,3.4081917414685137,TRUE
mock_79,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-11-28 09:21:36.268406,Italy,IT,41.835464052232666,11.31296983195831,TRUE
mock_80,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-07-28 23:58:01.106459,United Kingdom,GB,52.2703858249919,0.23077553394405106,TRUE
mock_81,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-11-27 13:57:28.063581,Spain,ES,40.44285681323721,-4.616393312273244,TRUE
mock_82,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-06-21 12:06:18.837816,United Kingdom,GB,51.15208127287197,-1.7225343810399654,TRUE
mock_83,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-04-10 15:04:44.539696,France,FR,47.51016219572615,3.0860292922736043,TRUE
mock_84,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-10-26 09:41:34.922295,Netherlands,NL,51.38904352017405,6.8315761124259495,TRUE
mock_85,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-07-11 04:10:11.015099,Norway,NO,60.22504680965542,9.853791640946508,TRUE
mock_86,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-10-04 21:08:54.37618,Spain,ES,39.23227682577619,-4.760651335031195,TRUE
mock_87,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-03-03 05:29:07.783311,Germany,DE,53.33876589612376,12.112982465847702,TRUE
mock_88,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-06-28 17:17:26.347567,United Kingdom,GB,50.422855568439836,-0.6497691777374087,TRUE
mock_89,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-06-02 11:20:07.694911,United Kingdom,GB,51.3451435535092,0.6987764186938725,TRUE
mock_90,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-11-26 11:33:57.470897,Germany,DE,52.49813123430906,14.254673854902471,TRUE
mock_91,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-01-17 17:27:38.841489,Netherlands,NL,52.38973621290625,5.431545072998994,TRUE
mock_92,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-07-26 04:35:08.510598,United Kingdom,GB,51.62155785758752,0.8115047744710148,TRUE
mock_93,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-11-03 08:03:12.560667,Germany,DE,52.978808905120864,12.837346800777052,TRUE
mock_94,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-09-19 07:19:02.436739,Poland,PL,52.09903005016138,20.792748026539396,TRUE
mock_95,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-10-27 23:47:59.116141,Poland,PL,52.001171547322585,21.818459879262967,TRUE
mock_96,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-08-03 09:37:32.175956,Sweden,SE,59.42826191592369,17.762107206110148,TRUE
mock_97,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-01-25 07:37:08.117996,France,FR,48.55308644672218,1.146052911281815,TRUE
mock_98,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-04-08 14:13:22.522959,Italy,IT,43.12992993528022,10.846819826320932,TRUE
mock_99,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-06-05 09:23:04.19563,Sweden,SE,57.56380273870714,21.33710396396603,TRUE
mock_100,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-10-07 12:21:53.901886,Spain,ES,41.221603695433146,-5.739658066675518,TRUE
mock_101,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-07-17 21:27:18.668299,Spain,ES,40.20121365344805,-3.6648200166469582,TRUE
mock_102,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-01-12 17:22:36.184912,Germany,DE,52.83785630866591,15.721177203381487,TRUE
mock_103,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-04-19 01:54:33.982852,Germany,DE,53.29012263491174,14.405013050213556,TRUE
mock_104,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-03-01 17:32:34.14216,France,FR,49.568454537628014,2.0775844026983994,TRUE
mock_105,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-06-18 02:15:45.893676,Poland,PL,51.671582512763436,21.639995013317264,TRUE
mock_106,European coffee consumption is booming but sustainability in the supply chain needs work,2024-09-25 05:30:39.163805,Finland,FI,61.45125559463347,27.141947490417714,TRUE
mock_107,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-06-17 05:40:38.108354,Sweden,SE,58.00161925176676,18.327553383796158,TRUE
mock_108,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-11-21 18:51:26.793919,Sweden,SE,59.991117098783185,17.41709498537608,TRUE
mock_109,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-08-07 23:12:42.536614,Italy,IT,41.490717781251035,14.242271533486546,TRUE
mock_110,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-01-25 01:26:22.424837,United Kingdom,GB,49.96610797964368,2.1427921430783856,TRUE
mock_111,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-02-27 22:12:55.947578,Spain,ES,38.90734892110404,-4.881465872485049,TRUE
mock_112,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-11-17 18:04:33.671358,Ireland,IE,53.49614325075175,-5.337491883314761,TRUE
mock_113,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-05-08 13:59:06.972077,Norway,NO,61.67882744152645,10.955216756349914,TRUE
mock_114,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-02-03 05:46:56.167559,Italy,IT,42.11870085131557,13.341969570672036,TRUE
mock_115,European coffee consumption is booming but sustainability in the supply chain needs work,2024-04-08 14:12:08.084216,Italy,IT,42.804627835622625,13.132037398264938,TRUE
mock_116,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-04-10 13:12:37.415452,Italy,IT,42.57093549924808,12.475384281254478,TRUE
mock_117,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-05-10 05:23:48.002447,United Kingdom,GB,50.976307777697436,0.42590125676836477,TRUE
mock_118,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-02-03 12:32:35.470564,France,FR,49.663168782783515,0.8473657211581556,TRUE
mock_119,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-03-27 08:43:50.40363,Spain,ES,40.68236117239146,-5.3853039325946845,TRUE
mock_120,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-06-05 03:03:44.869269,Denmark,DK,55.86527943411969,13.464898988651173,TRUE
mock_121,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-08-04 16:07:35.321174,France,FR,49.7008905874482,2.4032426039320702,TRUE
mock_122,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-07-08 15:39:25.482161,France,FR,49.49796159331222,2.1420595503098476,TRUE
mock_123,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-02-13 03:41:50.301009,Spain,ES,39.89874013062149,-5.711262374727806,TRUE
mock_124,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-08-28 20:21:31.235034,Spain,ES,40.71617894874937,-4.383397588921737,TRUE
mock_125,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-08-22 18:55:06.259556,Sweden,SE,58.586265636763535,18.330646181075856,TRUE
mock_126,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-05-02 18:43:09.759258,France,FR,49.40465472807342,1.7164124950966138,TRUE
mock_127,Carbon neutral coffee <e2><80><94> is this actually achievable? Interesting article on supply chains,2024-09-23 10:08:24.509179,Portugal,PT,38.353835853372345,-9.00245918440735,TRUE
mock_128,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-06-28 15:19:12.485119,Finland,FI,60.56171091537482,25.461876696141157,TRUE
mock_129,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-01-18 14:23:18.522663,Germany,DE,52.794399236157076,13.234997634754183,TRUE
mock_130,Really impressed with how many European cafes are switching to #fairtrade coffee,2024-08-13 22:58:37.900459,Sweden,SE,59.08369000827047,18.613111731086914,TRUE
mock_131,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-12-05 04:52:58.769287,Portugal,PT,39.07241009417039,-9.391677338247236,TRUE
mock_132,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-03-01 09:04:52.615975,Spain,ES,40.85948498050158,-4.08202339342467,TRUE
mock_133,Just tried a new #sustainable coffee brand <e2><80><94> the packaging is compostable! <e2><98><95><f0><9f><8c><bf>,2024-10-30 03:30:14.126249,Netherlands,NL,52.21544000787407,4.595072327790388,TRUE
mock_134,Not sure if 'eco coffee' labels actually mean anything anymore... #greenwashing?,2024-03-29 04:26:36.153771,Poland,PL,53.13779400664196,21.76666491619568,TRUE
mock_135,Does your office serve fair trade coffee? Mine doesn't and it bothers me every morning,2024-12-02 19:20:55.572677,Ireland,IE,54.41416216538649,-5.214721540200699,TRUE
mock_136,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-11-30 07:51:12.524299,Spain,ES,39.87040699543233,-0.8974250961016508,TRUE
mock_137,Rainforest Alliance vs Fair Trade <e2><80><94> which certification do you trust more? #coffee,2024-07-30 22:42:40.789356,Denmark,DK,55.07810463461999,11.420030930866725,TRUE
mock_138,Sustainable coffee is trendy but is it actually accessible for everyone? Prices are high,2024-01-01 13:46:40.029599,United Kingdom,GB,51.910830863127025,-0.9489489280075094,TRUE
mock_139,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-12-26 19:10:19.006848,Norway,NO,59.16935020956698,11.572978921619903,TRUE
mock_140,The CO2 footprint of my morning espresso is something I try not to think about too much,2024-10-30 02:30:06.762191,Spain,ES,40.04046095579976,-1.7348016040645498,TRUE
mock_141,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-10-18 02:05:23.422661,United Kingdom,GB,52.142346159282894,1.3719778095971684,TRUE
mock_142,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-11-08 05:36:53.4556,United Kingdom,GB,51.041218519215114,-0.6612467419969745,TRUE
mock_143,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-08-05 14:36:20.154915,Italy,IT,40.35749986572134,11.686122723514414,TRUE
mock_144,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-11-28 18:01:07.194788,Norway,NO,60.43151266705772,12.835682725596527,TRUE
mock_145,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-06-29 02:09:52.110924,Sweden,SE,58.01796782096459,19.95141622010688,TRUE
mock_146,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-05-05 13:29:17.674561,Denmark,DK,54.616319794036926,12.857433110473131,TRUE
mock_147,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-02-22 08:00:05.768882,United Kingdom,GB,49.08565385646568,1.9408259549027806,TRUE
mock_148,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-10-18 19:59:21.30831,Poland,PL,52.86499025778405,20.99041580442253,TRUE
mock_149,Bought a kilo of sustainably sourced Ethiopian blend. Tastes amazing AND guilt-free!,2024-09-16 20:22:46.693908,Germany,DE,52.700877671077876,12.418519562236677,TRUE
mock_150,Love that @coffeeshop switched to biodegradable cups! Small steps matter <e2><99><bb><ef><b8><8f><e2><98><95>,2024-08-01 15:07:08.830243,United Kingdom,GB,51.869834772753066,-0.1607322043402524,TRUE
mock_151,Swedish coffee culture + sustainability = a natural fit <f0><9f><87><b8><f0><9f><87><aa> #fika #sustainablecoffee,2024-07-07 18:45:22.64184,Sweden,SE,59.97583377857859,18.19590530385884,TRUE
mock_152,"Organic, fair trade, shade-grown <e2><80><94> how many certifications does one cup need? <f0><9f><98><82>",2024-04-05 12:52:46.795275,France,FR,48.86642278054275,0.42851468252714286,TRUE
mock_153,European coffee consumption is booming but sustainability in the supply chain needs work,2024-12-09 23:06:57.647839,Norway,NO,59.01553927543998,10.594202451904449,TRUE
mock_154,New study: consumers in Germany most likely to pay premium for certified #sustainablecoffee,2024-09-16 01:59:24.99626,France,FR,49.3510205218647,1.7976714886011977,TRUE
mock_155,My local roaster sources direct-trade beans from Ethiopia. Great taste AND ethics <f0><9f><91><8c>,2024-09-27 05:51:28.267833,Netherlands,NL,53.44269180465574,5.489544181639793,TRUE
mock_156,European coffee consumption is booming but sustainability in the supply chain needs work,2024-08-23 05:17:22.502526,Norway,NO,58.69982324976427,10.162525882522765,TRUE
